BindingDB	Canonical_Smiles	IC50	PubChem
148206	O(CC[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C	15000	44818405
148283	O(C(C)C)CC[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44819822
148224	O(CC[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)CCO	15000	44818761
148248	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)C[C@H](O)C)cc1)C1CCCC1	15000	44818948
148247	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)C[C@@H](O)C)cc1)C1CCCC1	15000	44818947
148261	OC(C[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)(C)C	15000	44819126
148213	OCCC[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44818580
148235	OC(C[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)CO	15000	44818583
148237	OC[C@H](O)C[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44818406
148220	OC[C@@H](O)C[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44818760
148269	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)C2CCCC2)cc1)C1CCCC1	15000	44819305
148254	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)C(C)C)cc1)C1CCCC1	15000	44818950
148227	OCC([NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C	15000	44818762
148287	O(C(=O)C([NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C)C	15000	58315412
148288	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)C(C(=O)[O-])C)cc1)C1CCCC1	15000	44820019
148259	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CC2CCCCC2)cc1)C1CCCC1	15000	58315469
148281	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CC(C)C)cc1)C1CCCC1	15000	44819820
148285	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CC(CC)C)cc1)C1CCCC1	15000	44820016
148279	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)CC2CCCCC2)cc1)C1CCCC1	15000	44819650
148258	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CCCC(C)C)cc1)C1CCCC1	15000	58315400
148217	FC(F)(F)C[NH+]1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315439
148201	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CC(=O)N)cc1)C1CCCC1	15000	44818221
148274	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CC#N)cc1)C1CCCC1	15000	58315452
148200	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)CCC#N)cc1)C1CCCC1	15000	58315404
148198	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)C)cc1)C1CCCC1	15000	58315426
148219	O=C(N1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C1CC1	15000	58315436
148215	O=C(N1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C1CCCCC1	15000	58315433
148280	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)CCC2CCCC2)cc1)C1CCCC1	15000	44819651
148204	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)C[NH3+])cc1)C1CCCC1	15000	44818223
148278	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)C[NH+](C)C)cc1)C1CCCC1	15000	44819648
148214	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)N2CCCC2)cc1)C1CCCC1	15000	44818581
148282	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCN(CC2)C(=O)N2CCCCC2)cc1)C1CCCC1	15000	58315411
148229	O1CCN(CC1)C(=O)N1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315475
148221	O(C(C)(C)C)C(=O)N1CCN(C[C@H]1C)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315446
148222	O(C(C)(C)C)C(=O)N1CCN(C[C@@H]1C)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315437
148211	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC([NH2+]CC2)C)cc1)C1CCCC1	15000	44818402
148208	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2C[C@H]([NH2+]CC2)C)cc1)C1CCCC1	15000	44818222
148271	OCC[NH+]1CCN(C[C@H]1C)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44819483
148209	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2C[C@@H]([NH2+]CC2)C)cc1)C1CCCC1	15000	44818404
148272	OCC[NH+]1CCN(C[C@@H]1C)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44819484
148262	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC([NH2+]CC2)(C)C)cc1)C1CCCC1	15000	44819127
148216	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC([NH2+]C(C2)C)C)cc1)C1CCCC1	15000	58315442
148196	O=C1NCCN(C1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315453
148205	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CC([NH3+])CC2)cc1)C1CCCC1	15000	44818403
148230	O[C@H]1CCN(C1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315410
148223	OC1CN(C1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315403
148250	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N(CC[NH3+])C)cc1)C1CCCC1	15000	58315466
148273	OCCN(C)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315474
148225	S(=O)(=O)(N1CC[NH+](CC1)Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C	15000	58315434
148233	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CC[NH2+]CC1)C1CCCC1	15000	58315424
148234	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C)C1CCCC1	15000	58315398
148245	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CC([NH2+]CC1)C)C1CCCC1	15000	58315409
148246	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1C[C@@H]([NH2+]CC1)C)C1CCCC1	15000	53492102
148251	O=C1N(CC[NH+](C1)Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C	15000	58315429
148252	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CCN(CC1)C(=O)C)C1CCCC1	15000	58315399
148253	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CC[NH+](CC1)C(C)C)C1CCCC1	15000	58315407
148255	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CCN(CC1)C(=O)C[NH3+])C1CCCC1	15000	58315463
148263	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1CC2[NH2+]C(CC2)C1)C1CCCC1	15000	44819304
148265	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C[NH+]1C[C@H]([NH2+][C@H](C1)C)C)C1CCCC1	15000	58315465
148266	OC1CC[NH+](CC1)Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315402
148267	O(CC[NH+]1CC[NH+](CC1)Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C	15000	58315395
148275	OCC[NH+]1CC[NH+](CC1)Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44819647
148256	OC[C@H]([NH2+]Cc1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1)C	15000	58315414
148195	O=C(NC1CC[NH2+]CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315447
148244	O=C(N(C)C1CC[NH2+]CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315428
148240	O=C(N1CC[NH2+]CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44818763
148284	OCC[NH+]1CCN(CC1)C(=O)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315445
148241	O=C(N1CCC([NH+](C)C)CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44818764
148277	OC1CCN(CC1)C(=O)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315421
148197	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(N2CCC([NH+](C)C)CC2)cc1)C1CCCC1	15000	44819302
148212	OC1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315425
148243	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C1CC[NH2+]CC1)C1CCCC1	15000	44819303
148270	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(cc1)C1CC[NH+](CC1)C(C)C)C1CCCC1	15000	44819482
148286	OCC[NH+]1CCC(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44820017
148257	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1nnc(N2CC[NH2+]CC2)cc1)C1CCCC1	15000	58315455
148260	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1nnc(N2CC[NH+](CC2)C(C)C)cc1)C1CCCC1	15000	44819125
148228	OCC[NH+]1CCN(CC1)c1nnc(Nc2nc3n(c(cc3cn2)C(=O)N(C)C)C2CCCC2)cc1	15000	58315406
148239	O=C(N(C)C)c1n(c2nc(ncc2c1)Nc1ncc(nc1)N1CC[NH2+]CC1)C1CCCC1	15000	44819480
148207	OCC[NH+]1CCN(CC1)c1ncc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	44819481
148231	OC1(CCC(n2c3nc(ncc3cc2C(=O)N(C)C)Nc2ncccc2)CC1)C	15000	58315460
148249	O=C(NC)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH2+]CC2)cc1)C1CCCC1	15000	44818949
148242	O=C(NC)c1n(c2nc(ncc2c1)Nc1ncc(N2CC[NH+](CC2)C(C)C)cc1)C1CCCC1	15000	59290954
148289	O=C1N(CC[NH2+]C1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315431
148290	O1CCN(CC1)c1ccc(nc1)Nc1nc2n(c(cc2cn1)C(=O)N(C)C)C1CCCC1	15000	58315422
50237866	O=C(Nc1n[nH]c2c1cc(N(CCCC)CCCC)cc2)Cc1ccccc1	100000	44447905
50325372	Clc1cc(ccc1Cl)CNC1=[NH+]n2c(ncc2-c2ccc(cc2)C(=O)NCC[NH+](C)C)C=C1	100000	24959043
50325373	Clc1cc(ccc1Cl)CNC1=[NH+]n2c(ncc2-c2ccc(cc2)C(=O)NCC[NH+]2CCCC2)C=C1	100000	49864785
50325375	O=C(NC[C@H]1[NH2+]CCC1)c1ccc(cc1)-c1n2[NH+]=C(NCC3CC3)C=Cc2nc1	100000	46933384
50325368	Clc1cc(ccc1)CNC1=[NH+]n2c(ncc2-c2ccc(cc2)C(=O)NC[C@H]2[NH2+]CCC2)C=C1	100000	49865153
50325369	O=C(NCC[NH+](C)C)c1ccc(cc1)-c1n2[NH+]=C(NCC3CC3)C=Cc2nc1	100000	24959046
50349771	O(C)c1cc(N2CCN(CC2)C(=O)C)ccc1Nc1nc(ccn1)-c1n2c(nc1)C=CC=C2	100000	56659843
50229962	s1c([N+](=O)[O-])cnc1NC(=O)NCc1ccc(OC)cc1	100000	448014
50395263	O(CC)c1ccc(NC=2n3nccc3[NH+]=C(N[C@@H]3CCC[NH2+]C3)C=2C)cc1	100000	60200408
13534	S(c1ccc(NC(=O)C2CC2)cc1)c1nc(N2CC[NH+](CC2)C)cc(n1)Nc1[nH]nc(c1)C	10000	5494449
50133058	O1CCn2c3ncccc3c(C3=C(c4c5cccnc5n(CCOCCOCCOCC1)c4)C(=O)NC3=O)c2	10000	10143231
50133064	O1CCn2c3ncccc3c(C3=C(c4c5cccnc5n(CCOCCOCC1)c4)C(=O)NC3=O)c2	10000	10141037
24996	o1nc(-c2nc3c(n2CC)c(cnc3)C[NH2+]C2CC[NH2+]CC2)c(n1)N	10000	11393719
50179207	Fc1cc(Nc2[nH]nc-3c2Cc2cc(OC)c(OC)cc2-3)ccc1	10000	9797370
50186376	s1c(cnc1Nc1ncccc1)-c1nc(OC2CCCCC2)nc(c1)C	10000	16037674
50189603	s1c(cnc1Nc1ncccc1)CNc1cc(C(=O)NC2CC2)c(F)cc1F	10000	11632737
50195879	Clc1cc(ccc1F)-c1c2c(sc1)c(cnc2N)-c1cc(S(=O)(=O)N)ccc1	10000	11281930
50195876	S(=O)(=O)(N)c1cc(ccc1)-c1c2occ(c2c(nc1)N)-c1ccc(NC(=O)Nc2cc(ccc2F)C(F)(F)F)cc1	10000	9938299
50211433	O=C(NCC)N1CCC(Nc2nc(ccn2)-c2c3c([nH]c2C(C)C)cccc3)CC1	10000	44440235
86638	s1c2c(CCCC2)c(C#N)c1NC(=O)c1c2c(ccc1)cccc2	10000	766949
50211428	O=C(NCC)N1CCC(Nc2nc(ccn2)-c2c3c([nH]c2-c2ccccc2)cccc3)CC1	10000	44440236
50211447	Clc1cnc(nc1-c1c2c([nH]c1)cccc2)N[C@H]1CCC[NH+](C1)CC(=O)NC	10000	44440222
7139	O(C)c1ccccc1C(=O)Nc1[nH]nc(c1)C1CC1	10000	5330984
7150	Brc1ccc(cc1)C(=O)Nc1[nH]nc(c1)C(C)(C)C	10000	5330995
7151	Brc1ccc(cc1)C(=O)Nc1[nH]nc(c1)-c1ccccc1	10000	5330996
7152	Brc1ccc(cc1)C(=O)Nc1n[nH]c(c1)Cc1ccccc1	10000	5330997
7093	O([C@@H](C(=O)Nc1[nH]nc(c1)C1CC1)c1ccccc1)C	10000	5330941
7125	O=C(Nc1n[nH]c(c1)C)CCC	10000	5330971
50234144	Clc1cccc(Cl)c1NC(=O)Nc1ncnc(Nc2ccc(OCC[NH+](CC)CC)cc2)c1	10000	24882503
50275499	Fc1ccc(cc1)-c1nn2c(C=CC=C2)c1-c1ccncc1	10000	9857146
50193995	O=C(N1C[C@H](N(C)c2ncnc3[nH]ccc23)[C@@H](CC1)C)CC#N	10000	9926791
50299081	S(=O)(C)c1ccc(cc1)-c1c2cc(ccc2oc1)-c1oc(cc1)C	10000	45482700
50299083	S(=O)(CC)c1ccc(cc1)-c1c2cc(ccc2oc1)-c1oc(cc1)C	10000	45482750
50313697	Clc1c(cc2c([nH]nc2NC(=O)CCC)c1Cl)-c1ccccc1	10000	46881879
50401152	S(=O)(=O)(NC(C)(C)C)c1cc(cnc1)C=1C=Cn2nc(nc2C=1)N	10000	44557921
50401285	Clc1c(cccc1OC(C#N)(C)C)C(=O)Nc1cc(N(C)c2nc3sc(nc3cc2)NC(=O)C2CC2)ccc1F	10000	25206346
7140	Clc1cccc(Cl)c1C(=O)Nc1[nH]nc(c1)C1CC1	10000	5330985
50312939	s1c(cnc1NC[C@@H]([NH3+])Cc1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N	10000	23654256
50306911	O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1c2c(c3c4c(cc5OCOc35)C(=O)Nc4c2)ccc1	10000	46232738
50310343	O=C1NCCc2c1ccc(c2)-c1cn(nc1N)-c1cc(ccc1)-c1cc2[nH]ccc2cc1	10000	44593854
50279080	O=C1Nc2c(ccc(c2)C(OC)=O)C1\C(=N\c1ccc(N(C(=O)C[NH+]2CC[NH+](CC2)C)C)cc1)\c1ccccc1	10000	90914794
50335374	O1[C@H](C\C=C/C(=O)C[C@@H](O)CCCc2c(C1=O)c(O)cc(OC)c2)C	10000	53324451
50355393	Clc1c(NC(=O)N(C)c2ncnc(Nc3ccc(N4CC[NH+](CC4)CC)cc3)c2)c(Cl)c(OC)cc1OC	10000	53235510
50346918	ClC=1C(=O)N(C=NC=1OCc1ccc(F)cc1F)c1cc(ccc1C)C(=O)NCCO	10000	11683817
50348254	Oc1ccc(N2CCCCC2)cc1-c1nc(ncc1)N	10000	56673260
50348253	Oc1ccc(N2CCC(CC2)CC)cc1-c1nc(ncc1)N	10000	56666360
50348255	Oc1ccc(N2CCC(=O)CC2)cc1-c1nc(ncc1)N	10000	56683260
50348256	Oc1ccc(N2C[C@H](O)[C@@H](O)C2)cc1-c1nc(nc(c1)C1CC1)N	10000	56673272
50346243	o1cccc1C(=O)N1N=C(CC1c1ccccc1O)c1cccnc1	10000	2971839
50363167	Clc1c2n(c3c(c2ccc1Cl)C(C#N)C1(NC3=O)CC[NH2+]CC1)C	10000	54613583
50360583	O(C)c1cc(ccc1OC)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)C[NH3+])ccc1	10000	57396924
50145869	Oc1[nH]c2c(cccc2)c1N=Nc1ccccc1	10000	5376873
50370317	Clc1cc(c2NC(=O)C(c2c1)\C=N\c1ccc(S(=O)(=O)N)cc1)C	10000	91930043
50370319	S(=O)(=O)(N)c1ccc(\N=C\C2c3c(NC2=O)c(ccc3)C)cc1	10000	91930044
50145926	O(C)c1cc2c([nH]c(O)c2N=Nc2ccccc2)cc1	10000	44319247
50145932	Brc1cc2c([nH]c(O)c2N=Nc2ccccc2)cc1	10000	5927239
7733	S(=O)(=O)(N)c1ccc(N\N=C/2\c3c(NC\2=O)cc(Oc2ccccc2)cc3)cc1	10000	6539096
50376226	o1nc(NC(=O)c2cc(Nc3ncnc4n(ncc34)-c3ccccc3)c(cc2)C)cc1	10000	16730109
50399676	[NH+]1(CCN(CC1)c1ccc(Nc2nc3n(C4CCCC4)c(nc3cn2)Nc2ccccc2)cc1)C	10000	54760383
50384880	O1Cc2cc(Nc3nc(-c4cc(oc4)COC\C=C\C1)ccn3)ccc2OCC[NH+]1CCCC1	10000	16750304
50384881	O1Cc2cc(Nc3nc(-c4occ(COC\C=C\C1)c4)ccn3)ccc2OCC[NH+]1CCCC1	10000	16750327
50384883	O1CC2CCCN(C2)c2nc(ncc2)Nc2cc(C[NH+](C\C=C\C1)C)ccc2	10000	25143021
50415620	Clc1cc2c(cc1OC)CCN=C2c1cc(Cl)ccc1	10000	44138049
50415616	Clc1cc2c(cc1OC)CCN=C2c1cc(Cl)c(Cl)cc1	10000	44138048
50382800	O(C)c1cc(ccc1OC)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)C2CC[NH2+]CC2)ccc1	10000	70685615
50382801	O1CC[NH+](CC1)CCNC(=O)Nc1cc(Nc2nc(c3[nH]cnc3n2)-c2ccc(OC)cc2)ccc1	10000	70681405
50382802	O1CC[NH+](CC1)CCNC(=O)Nc1cc(Nc2nc(c3[nH]cnc3n2)-c2cc(OC)c(OC)cc2)ccc1	10000	70683509
50382803	O(C)c1ccc(cc1)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)NC2CC[NH2+]C2)ccc1	10000	70691948
50382799	O(C)c1cc(ccc1OC)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)NC2CC[NH2+]C2)ccc1	10000	70687748
50382804	O(C)c1cc(ccc1N)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)N2CCCC2)ccc1	10000	70689798
50382805	Fc1ncc(cc1)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)N2CCCC2)ccc1	10000	70683495
50382806	O1c2cc(ccc2OC1)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)N2CCCC2)ccc1	10000	70685596
50382807	O(C)c1cc(ccc1OC)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)N2CCCC2)ccc1	10000	70691938
50382808	O(C)c1ccc(cc1)-c1nc(nc2nc[nH]c12)Nc1cc(NC(=O)N2CCCC2)ccc1	10000	57403897
50382809	Clc1cc(Nc2nc(c3[nH]cnc3n2)-c2cc(ccc2)C[NH+]2CC[NH+](CC2)C)ccc1	10000	70681398
50382810	Clc1cc(Nc2nc(c3[nH]cnc3n2)-c2cc(OC)c(OC)cc2)ccc1	10000	70683494
50411406	s1c2N(CCCc2c(C#N)c1NC(=O)c1c2c(ccc1)cccc2)C(=O)C1CC1	10000	16664858
50429477	Clc1ccc(NC(=O)Nc2ccc(Oc3ncnc4n[nH]cc34)cc2)cc1C(F)(F)F	10000	71575642
50444934	Clc1ccc(cc1)CCc1cc2c(nc(cc2C(=O)[O-])C(=O)N[C@@H](Cc2ccc(O)cc2)C(OC)=O)cc1	10000	16050624
50444931	FC(F)(F)c1cc(ccc1)-c1cc2c(nc(cc2CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(OC)=O)cc1	10000	72946278
50444930	s1cccc1-c1cc2c(nc(cc2C(=O)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(OC)=O)cc1	10000	57602368
50444932	Oc1ccc(cc1)C[C@H](NC(=O)c1nc2c(cc(cc2)CCCCCC)c(c1)C(=O)[O-])C(OC)=O	10000	16050816
50444933	Clc1ccc(cc1)\C=C\c1cc2c(nc(cc2C(=O)[O-])C(=O)N[C@@H](Cc2ccc(O)cc2)C(OC)=O)cc1	10000	16050623
50444939	Clc1ccc(cc1)-c1cc2c(nc(cc2C(=O)[O-])C(=O)N[C@@H](Cc2ccc(O)cc2)C(OC)=O)cc1	10000	25026772
50126732	Clc1cccc(Cl)c1Nc1nc2c(n1C)c1c(cc2)C(C)=C(NC1=O)\C=C\C[NH+](CC)CC	1000	9869943
8396	Brc1cc2c([nH]nc2NC(=O)C2CC[NH+](C2)Cc2ccccc2)nc1-c1occc1	1000	6539615
8395	Brc1cc2c([nH]nc2NC(=O)CC2CC[NH+](CC2)CC)nc1-c1sccc1	1000	6539614
8394	Brc1cc2c([nH]nc2NC(=O)C2CCCC2)nc1-c1sccn1	1000	6539613
8393	Brc1cc2c([nH]nc2NC(=O)C2CC2)nc1-c1sccn1	1000	6539612
8392	Brc1cc2c([nH]nc2NC(=O)C2CC2)nc1-c1occc1	1000	6539611
8391	o1cccc1-c1nc2[nH]nc(NC(=O)C3CC3)c2cc1	1000	6539592
8390	Brc1cc2c([nH]nc2NC(=O)C2CCCC2)nc1-c1sccc1	1000	6539591
8386	o1cc(cc1)-c1cc2[nH]nc(NC(=O)C3CC3)c2cc1	1000	6539610
8382	Fc1cc(ccc1)-c1cc2[nH]nc(NC(=O)C3CC3)c2cc1	1000	6539606
8374	S(=O)(=O)(N)c1cc(ccc1)-c1cc2[nH]nc(NC(=O)C3CC3)c2cc1	1000	6539598
8371	O=C(Nc1n[nH]c2c1ccc(c2)-c1cc2c([nH]cc2)cc1)C1CC1	1000	6539595
8369	O=C(Nc1n[nH]c2c1ccc(c2)-c1ccccc1)C1CC1	1000	6539593
8353	Brc1cc2c([nH]nc2NC(=O)C2CC2)nc1-c1ccccc1	1000	6539578
50244430	P(=O)(C)(C)c1ccc(Nc2ncnc3n(cnc23)\C=C\c2c(cccc2C)C)cc1	1000	25065806
50312927	s1c(cnc1NC[C@@H]([NH3+])Cc1ccc(cc1)C(F)(F)F)-c1cc2[nH]ncc2cc1	1000	23654255
50312938	s1c(cnc1NC[C@@H]([NH3+])Cc1ccc(cc1)C(F)(F)F)-c1cc2c(C=NNC2=O)cc1	1000	46880504
50326206	O(c1ncccc1-c1nc(ncc1)NC)c1ccc(NC(=O)c2ccccc2Nc2ccccc2)cc1	1000	46929748
7704	S(=O)(=O)(N)c1ccc(N\N=C/2\c3c(NC\2=O)cccc3C(=O)N)cc1	1000	6539067
50374170	S(=O)(=O)(N)c1ccc(\N=C\C2c3c(NC2=O)c(cc(c3)C)C)cc1	1000	91930126
7731	S(=O)(=O)(N)c1ccc(N\N=C/2\c3c(NC\2=O)cc(cc3)C(C)(C)C)cc1	1000	6539094
100880	Brc1cnc(nc1N[C@@H](CO)C)Nc1ccc([S+](=O)(N=S(=O)([O-])CC[Si](C)(C)C)CC2CC2)cc1	1000	59674043
100883	Brc1cnc(nc1N[C@@H](C(O)(C)C)C)Nc1ccc([S+](=O)(N=S(=O)([O-])CC[Si](C)(C)C)C2CCCC2)cc1	1000	59674061
50335188	s1nc(cc1NC1=NC(=Cn2c1ncc2-c1cn[nH]c1)C)C[NH+]1CC(F)(F)CC1	100	25145145
50329198	s1nc(cc1NC1=NC(=Cn2c1ncc2-c1cn[nH]c1)C)C[NH+](C(CO)(C)C)CC	100	25144732
50329197	s1nc(cc1NC1=NC(=Cn2c1ncc2-c1cn[nH]c1)C)[C@H]([NH+]1C[C@H](O[C@H](C1)C)C)C	10	46868971
92565	S(=O)(=O)(N)c1cc(ccc1N=Nc1ccc(N)cc1C)C	150000	239838
16673	Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F	150000	216239
52831	Oc1ccc2nn[nH]c2c1N=Nc1ccc(cc1)C	150000	5385177
61867	O1c2c(c(O)c(O)c(O)c2O)C(=O)C=C1c1ccc(O)cc1	150000	96506
50651	Clc1c2c(ccc1N)C(=O)c1c(ccc(N)c1Cl)C2=O	150000	246666
92568	Oc1ccc(Nc2ccc([N+](=O)[O-])cc2N)cc1	150000	3400678
92562	Oc1ccc2c(cccc2)c1\C=N\c1ccc(O)cc1	150000	5767865
59089	S=C1c2c(Nc3c1cccc3)c(OC)ccc2OC	100000	3004085
